TimeStamp, TYPE_ACC0, TYPE_ACC1, TYPE_ACC2, TYPE_MAG0, TYPE_MAG1, TYPE_MAG2, TYPE_GYRO0, TYPE_GYRO1, TYPE_GYRO2, TYPE_ROTATION0, TYPE_ROTATION1, TYPE_ROTATION2, TYPE_LINEAR0, TYPE_LINEAR1, TYPE_LINEAR2, TYPE_GRAVITY0, TYPE_GRAVITY1, TYPE_GRAVITY2, position_x, position_y, velocity_x, velocity_y, pressure, size, mCurrentPattern, Counter
17468917, -1.4484863, 6.981491, 6.466736, -1.4484863, 6.981491, 6.466736, -1.4484863, 6.981491, 6.466736, -1.4484863, 6.981491, 6.466736, -1.4484863, 6.981491, 6.466736, -1.4484863, 6.981491, 6.466736, 1172.661, 406.69513, 623.13367, -2517.9626, 0.725, 0.019607844, "[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]", 5
17469101, -1.1515961, 6.8378296, 6.7779846, -1.1515961, 6.8378296, 6.7779846, -1.1515961, 6.8378296, 6.7779846, -1.1515961, 6.8378296, 6.7779846, 0.2682953, -0.22520447, 0.12463379, 0.2682953, -0.22520447, 0.12463379, 854.332, 231.99188, -5601.7637, -1.5687624, 0.725, 0.019607844, "[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]", 5
17469184, -1.6017151, 7.2879486, 6.538559, -1.6017151, 7.2879486, 6.538559, -1.6017151, 7.2879486, 6.538559, -1.6017151, 7.2879486, 6.538559, -1.6017151, 7.2879486, 6.538559, -1.6017151, 7.2879486, 6.538559, 402.9653, 259.52063, -3286.856, 544.38684, 0.725, 0.019607844, "[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]", 5

17469339, -1.0079498, 7.005432, 7.8410034, 9.217834, -5.4611206, -10.905457, 9.217834, -5.4611206, -10.905457, 9.217834, -5.4611206, -10.905457, 9.217834, -5.4611206, -10.905457, 9.217834, -5.4611206, -10.905457, 192.0, 276.0, 0.0, 0.0, 0.275, 0.007843138, "[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]", 6
17469624, -0.9840088, 7.029373, 6.945572, -0.9840088, 7.029373, 6.945572, -0.9840088, 7.029373, 6.945572, -0.9840088, 7.029373, 6.945572, -0.9840088, 7.029373, 6.945572, -0.9840088, 7.029373, 6.945572, 229.0, 765.0, 0.0, 0.0, 0.375, 0.011764707, "[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]", 6
17469624, -0.9840088, 7.029373, 6.945572, -0.9840088, 7.029373, 6.945572, -0.9840088, 7.029373, 6.945572, -0.9840088, 7.029373, 6.945572, -0.9840088, 7.029373, 6.945572, -0.9840088, 7.029373, 6.945572, 229.0, 765.0, 0.0, 0.0, 0.375, 0.011764707, "[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]", 6
17469802, -1.098938, 6.8138885, 6.902481, -1.098938, 6.8138885, 6.902481, -1.098938, 6.8138885, 6.902481, -1.098938, 6.8138885, 6.902481, -1.098938, 6.8138885, 6.902481, -1.098938, 6.8138885, 6.902481, 545.7297, 741.6775, 5993.8315, -333.7745, 0.71250004, 0.019607844, "[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]", 6
17469885, -1.0510406, 6.5888367, 6.792343, 7.650757, -5.2871704, -11.741638, 7.650757, -5.2871704, -11.741638, 7.650757, -5.2871704, -11.741638, 7.650757, -5.2871704, -11.741638, 7.650757, -5.2871704, -11.741638, 1022.7625, 719.2698, 3017.3418, -310.36215, 0.71250004, 0.015686275, "[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]", 6
17470102, -1.1324463, 6.8857117, 6.7731934, -1.1324463, 6.8857117, 6.7731934, -1.1324463, 6.8857117, 6.7731934, -1.1324463, 6.8857117, 6.7731934, -1.1324463, 6.8857117, 6.7731934, -1.1324463, 6.8857117, 6.7731934, 1190.7389, 409.12793, -224.77147, -3039.4702, 0.71250004, 0.015686275, "[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]", 6
17470253, -0.55784607, 6.5170135, 6.380539, 7.650757, -4.93927, -13.076782, 7.650757, -4.93927, -13.076782, 7.650757, -4.93927, -13.076782, 7.650757, -4.93927, -13.076782, 7.650757, -4.93927, -13.076782, 872.993, 213.44525, -6162.0107, 684.6201, 0.71250004, 0.019607844, "[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]", 6
17470336, -1.6352386, 6.794739, 7.352585, -1.6352386, 6.794739, 7.352585, -0.23327637, -0.43675232, -0.003189087, -0.23327637, -0.43675232, -0.003189087, -0.23327637, -0.43675232, -0.003189087, -0.23327637, -0.43675232, -0.003189087, 358.47092, 320.10583, -5408.912, 1081.7604, 0.71250004, 0.015686275, "[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]", 6

17470506, -0.96006775, 6.919235, 7.2041473, -0.96006775, 6.919235, 7.2041473, -0.96006775, 6.919235, 7.2041473, 0.31614685, 0.19892883, 0.35710144, 0.31614685, 0.19892883, 0.35710144, 0.31614685, 0.19892883, 0.35710144, 142.0, 346.0, 0.0, 0.0, 0.25, 0.003921569, "[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]", 7
17470773, -0.7733154, 6.574463, 7.7500305, -0.7733154, 6.574463, 7.7500305, -0.7733154, 6.574463, 7.7500305, -0.7733154, 6.574463, 7.7500305, -0.7733154, 6.574463, 7.7500305, -0.7733154, 6.574463, 7.7500305, 285.0, 817.0, 0.0, 0.0, 0.3375, 0.007843138, "[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]", 7
17470773, -0.7733154, 6.574463, 7.7500305, -0.7733154, 6.574463, 7.7500305, -0.7733154, 6.574463, 7.7500305, -0.7733154, 6.574463, 7.7500305, -0.7733154, 6.574463, 7.7500305, -0.7733154, 6.574463, 7.7500305, 285.0, 817.0, 0.0, 0.0, 0.3375, 0.007843138, "[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]", 7
17470954, -0.70628357, 6.416458, 6.73967, 6.954956, -4.93927, -12.07428, 6.954956, -4.93927, -12.07428, 6.954956, -4.93927, -12.07428, 6.954956, -4.93927, -12.07428, 6.954956, -4.93927, -12.07428, 623.0726, 799.2783, 5259.611, -239.74173, 0.7375, 0.011764707, "[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]", 7
