TimeStamp, TYPE_ACC0, TYPE_ACC1, TYPE_ACC2, TYPE_MAG0, TYPE_MAG1, TYPE_MAG2, TYPE_GYRO0, TYPE_GYRO1, TYPE_GYRO2, TYPE_ROTATION0, TYPE_ROTATION1, TYPE_ROTATION2, TYPE_LINEAR0, TYPE_LINEAR1, TYPE_LINEAR2, TYPE_GRAVITY0, TYPE_GRAVITY1, TYPE_GRAVITY2, position_x, position_y, velocity_x, velocity_y, pressure, size, mCurrentPattern, Counter,Name
17768149,-4.5729218,7.4411774,5.1762543,5.7373047,-17.990112,1.7852783,5.7373047,-17.990112,1.7852783,5.7373047,-17.990112,1.7852783,5.7373047,-17.990112,1.7852783,5.7373047,-17.990112,1.7852783,843.5313,336.5313,-1705.6799,-1534.8751,0.83750004,0.03137255,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",36,Matt
17768294,-3.2704773,7.1538696,5.894516,-3.2704773,7.1538696,5.894516,-3.2704773,7.1538696,5.894516,-3.2704773,7.1538696,5.894516,-3.2704773,7.1538696,5.894516,-3.2704773,7.1538696,5.894516,715.95056,230.1001,0,0,0.4125,0.007843138,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",37,Matt
17768526,-2.9783783,6.9767,5.8993073,5.215454,-18.511963,2.9541016,5.215454,-18.511963,2.9541016,5.215454,-18.511963,2.9541016,5.215454,-18.511963,2.9541016,5.215454,-18.511963,2.9541016,242,667,0,0,0.5,0.015686275,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",37,Matt
17768526,-2.9783783,6.9767,5.8993073,5.215454,-18.511963,2.9541016,5.215454,-18.511963,2.9541016,5.215454,-18.511963,2.9541016,5.215454,-18.511963,2.9541016,5.215454,-18.511963,2.9541016,242,667,0,0,0.5,0.015686275,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",37,Matt
17768733,-2.8442993,7.2017517,6.48349,-2.8442993,7.2017517,6.48349,-2.8442993,7.2017517,6.48349,-2.8442993,7.2017517,6.48349,0.10519409,0.14318848,0.3477478,0.10519409,0.14318848,0.3477478,607.7956,1135.4702,2504.2273,1769.9264,0.6125,0.015686275,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",37,Matt
17768983,-3.428482,7.0341644,5.9232483,-3.428482,7.0341644,5.9232483,-3.428482,7.0341644,5.9232483,-3.428482,7.0341644,5.9232483,-3.428482,7.0341644,5.9232483,-3.428482,7.0341644,5.9232483,1073.8087,833.72314,2289.6316,-2671.4795,0.6125,0.011764707,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",37,Matt
17769216,-3.8977509,7.273575,4.92247,-3.8977509,7.273575,4.92247,-3.8977509,7.273575,4.92247,-0.20281982,0.43429565,0.8765869,-0.20281982,0.43429565,0.8765869,-0.20281982,0.43429565,0.8765869,863.5254,342.88617,-1773.0524,-2026.6838,0.925,0.03137255,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",37,Matt
17769398,-3.0119019,7.0820465,5.7317047,-3.0119019,7.0820465,5.7317047,-3.0119019,7.0820465,5.7317047,-3.0119019,7.0820465,5.7317047,-3.0119019,7.0820465,5.7317047,-3.0119019,7.0820465,5.7317047,647.86536,205.81091,0,0,0.925,0.019607844,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",38,Matt
17769670,-3.9647827,7.5130005,5.286392,-3.9647827,7.5130005,5.286392,-3.9647827,7.5130005,5.286392,-3.9647827,7.5130005,5.286392,-3.9647827,7.5130005,5.286392,-3.9647827,7.5130005,5.286392,215,714,0,0,0.55,0.011764707,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",38,Matt
17769670,-3.9647827,7.5130005,5.286392,-3.9647827,7.5130005,5.286392,-3.9647827,7.5130005,5.286392,-3.9647827,7.5130005,5.286392,-3.9647827,7.5130005,5.286392,-3.9647827,7.5130005,5.286392,215,714,0,0,0.55,0.011764707,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",38,Matt
17769867,-2.8490906,7.2640076,6.2249146,-2.8490906,7.2640076,6.2249146,-2.8490906,7.2640076,6.2249146,-2.8490906,7.2640076,6.2249146,-2.8490906,7.2640076,6.2249146,-2.8490906,7.2640076,6.2249146,561.84247,1134.2109,1528.4321,1451.1055,0.6125,0.011764707,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",38,Matt
17770117,-2.9352875,7.383713,5.7317047,-2.9352875,7.383713,5.7317047,-2.9352875,7.383713,5.7317047,-2.9352875,7.383713,5.7317047,-2.9352875,7.383713,5.7317047,-2.9352875,7.383713,5.7317047,1076.4033,814.3446,2106.1235,-1483.0106,0.6125,0.015686275,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",38,Matt
17770368,-4.0461884,7.211334,5.5162354,-4.0461884,7.211334,5.5162354,-4.0461884,7.211334,5.5162354,-0.18782043,0.43151855,0.8808594,-0.18782043,0.43151855,0.8808594,-0.18782043,0.43151855,0.8808594,868.24884,326.91077,-2139.3093,-1761.8647,0.9125,0.03137255,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",38,Matt
17770534,-3.8690186,7.4268036,5.9519806,5.911255,-18.511963,2.9541016,5.911255,-18.511963,2.9541016,5.911255,-18.511963,2.9541016,5.911255,-18.511963,2.9541016,5.911255,-18.511963,2.9541016,633,212,0,0,0.35,0.007843138,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",39,Matt
17770790,-3.3087769,7.2352753,5.305542,-3.3087769,7.2352753,5.305542,-3.3087769,7.2352753,5.305542,-0.17454529,0.43052673,0.88360596,-0.17454529,0.43052673,0.88360596,-0.17454529,0.43052673,0.88360596,264,681,0,0,0.4625,0.011764707,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",39,Matt
17770790,-3.3087769,7.2352753,5.305542,-3.3087769,7.2352753,5.305542,-3.3087769,7.2352753,5.305542,-0.17454529,0.43052673,0.88360596,-0.17454529,0.43052673,0.88360596,-0.17454529,0.43052673,0.88360596,264,681,0,0,0.4625,0.011764707,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",39,Matt
17771018,-2.9065552,6.981491,6.2967377,-2.9065552,6.981491,6.2967377,-2.9065552,6.981491,6.2967377,-2.9065552,6.981491,6.2967377,-2.9065552,6.981491,6.2967377,-2.9065552,6.981491,6.2967377,584.4289,1116.0819,2722.338,2309.7646,0.6375,0.015686275,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",39,Matt
17771285,-3.7636719,6.914444,6.5601044,-3.7636719,6.914444,6.5601044,-3.7636719,6.914444,6.5601044,-3.7636719,6.914444,6.5601044,-3.7636719,6.914444,6.5601044,-3.7636719,6.914444,6.5601044,1042.9603,764.96387,1148.6078,-2229.614,0.6375,0.015686275,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",39,Matt
17771502,-4.055771,7.4746857,5.425247,-4.055771,7.4746857,5.425247,-4.055771,7.4746857,5.425247,-4.055771,7.4746857,5.425247,-4.055771,7.4746857,5.425247,-4.055771,7.4746857,5.425247,838.53937,311.47943,-2416.862,-2052.2507,0.9125,0.03137255,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",39,Matt
17771766,-3.9121246,7.2831573,5.664673,-3.9121246,7.2831573,5.664673,-3.9121246,7.2831573,5.664673,-3.9121246,7.2831573,5.664673,-3.9121246,7.2831573,5.664673,-3.9121246,7.2831573,5.664673,660.82587,190.17413,0,0,0.425,0.015686275,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",40,Matt
17772014,-3.7780457,7.407654,5.41568,5.215454,-18.86139,2.9541016,5.215454,-18.86139,2.9541016,5.215454,-18.86139,2.9541016,5.215454,-18.86139,2.9541016,5.215454,-18.86139,2.9541016,233,763,0,0,0.9875,0.027450982,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",40,Matt
17772014,-3.7780457,7.407654,5.41568,5.215454,-18.86139,2.9541016,5.215454,-18.86139,2.9541016,5.215454,-18.86139,2.9541016,5.215454,-18.86139,2.9541016,5.215454,-18.86139,2.9541016,233,763,0,0,0.9875,0.027450982,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",40,Matt
17772219,-2.47081,6.9096527,5.7029877,-2.47081,6.9096527,5.7029877,-2.47081,6.9096527,5.7029877,-2.47081,6.9096527,5.7029877,-2.47081,6.9096527,5.7029877,-2.47081,6.9096527,5.7029877,584.19904,1140.7838,1571.0562,1321.2899,0.7,0.015686275,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",40,Matt
17772486,-3.107666,7.1059875,6.0477448,-3.107666,7.1059875,6.0477448,-3.107666,7.1059875,6.0477448,-0.16169739,0.4111786,0.89486694,-0.16169739,0.4111786,0.89486694,-0.16169739,0.4111786,0.89486694,1041.6263,748.79285,1640.1018,-2415.1533,0.7,0.015686275,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",40,Matt
17772703,-3.356659,7.1538696,5.5928497,-3.356659,7.1538696,5.5928497,-3.356659,7.1538696,5.5928497,-0.18699646,0.43251038,0.8800354,-0.18699646,0.43251038,0.8800354,-0.18699646,0.43251038,0.8800354,845.0414,326.46405,-1761.8817,-1509.6677,0.96250004,0.03529412,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",40,Matt
17772934,-3.9504242,6.981491,5.7508698,7.1289063,-19.38324,3.4545898,7.1289063,-19.38324,3.4545898,7.1289063,-19.38324,3.4545898,7.1289063,-19.38324,3.4545898,7.1289063,-19.38324,3.4545898,663.2045,210.53033,0,0,0.425,0.011764707,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",41,Matt
17773198,-3.811554,7.249634,5.8131104,-3.811554,7.249634,5.8131104,-3.811554,7.249634,5.8131104,-3.811554,7.249634,5.8131104,-3.811554,7.249634,5.8131104,-3.811554,7.249634,5.8131104,228,792,0,0,1.0625,0.027450982,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",41,Matt
17773198,-3.811554,7.249634,5.8131104,-3.811554,7.249634,5.8131104,-3.811554,7.249634,5.8131104,-3.811554,7.249634,5.8131104,-3.811554,7.249634,5.8131104,-3.811554,7.249634,5.8131104,228,792,0,0,1.0625,0.027450982,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",41,Matt
17773387,-2.8874054,6.9479675,6.373352,-2.8874054,6.9479675,6.373352,-2.8874054,6.9479675,6.373352,-2.8874054,6.9479675,6.373352,-2.8874054,6.9479675,6.373352,-2.8874054,6.9479675,6.373352,583.8293,1172.5433,2289.542,1603.9634,0.725,0.015686275,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",41,Matt
17773671,-3.4955292,7.2448425,6.0238037,1.385498,-18.86139,4.2907715,1.385498,-18.86139,4.2907715,1.385498,-18.86139,4.2907715,1.385498,-18.86139,4.2907715,1.385498,-18.86139,4.2907715,1055.7207,799.8379,869.1315,-2607.4976,0.725,0.015686275,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",41,Matt
17773871,-3.878601,7.010208,6.4451904,6.6070557,-18.86139,3.6224365,6.6070557,-18.86139,3.6224365,6.6070557,-18.86139,3.6224365,6.6070557,-18.86139,3.6224365,6.6070557,-18.86139,3.6224365,827.9509,334.4591,-2256.9265,-1880.5872,0.725,0.027450982,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",41,Matt
17774109,-4.036621,7.3358307,5.0852814,-4.036621,7.3358307,5.0852814,-4.036621,7.3358307,5.0852814,-4.036621,7.3358307,5.0852814,0.04159546,0.036499023,-0.038894653,0.04159546,0.036499023,-0.038894653,629,218,0,0,0.425,0.007843138,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",42,Matt
17774406,-3.5482025,7.2831573,5.7891693,4.3441772,-19.03534,3.7887573,0.036224365,-0.036224365,0.009567261,-0.16687012,0.43154907,0.8834686,-0.16687012,0.43154907,0.8834686,-0.16687012,0.43154907,0.8834686,252,783,0,0,0.875,0.027450982,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",42,Matt
17774406,-3.5482025,7.2831573,5.7891693,4.3441772,-19.03534,3.7887573,0.036224365,-0.036224365,0.009567261,-0.16687012,0.43154907,0.8834686,-0.16687012,0.43154907,0.8834686,-0.16687012,0.43154907,0.8834686,252,783,0,0,0.875,0.027450982,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",42,Matt
17774572,-3.0310516,7.0341644,6.4451904,2.256775,-19.38324,4.122925,2.256775,-19.38324,4.122925,2.256775,-19.38324,4.122925,2.256775,-19.38324,4.122925,2.256775,-19.38324,4.122925,570.4704,1144.6576,2651.3384,2144.5964,0.55,0.011764707,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",42,Matt
17774855,-2.7102356,6.9719086,5.8657837,-2.7102356,6.9719086,5.8657837,-2.7102356,6.9719086,5.8657837,-2.7102356,6.9719086,5.8657837,-2.7102356,6.9719086,5.8657837,-2.7102356,6.9719086,5.8657837,1048.8137,816.91504,1883.3041,-2509.396,0.55,0.011764707,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",42,Matt
17775039,-3.8019867,7.2352753,5.152313,-3.8019867,7.2352753,5.152313,-3.8019867,7.2352753,5.152313,-3.8019867,7.2352753,5.152313,-3.8019867,7.2352753,5.152313,-3.8019867,7.2352753,5.152313,852.1737,355.9004,-1771.9067,-1898.0468,0.8125,0.023529414,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",42,Matt
17775309,-4.266464,7.364563,5.4731445,7.998657,-19.20929,2.2857666,7.998657,-19.20929,2.2857666,7.998657,-19.20929,2.2857666,7.998657,-19.20929,2.2857666,7.998657,-19.20929,2.2857666,622,199,0,0,0.32500002,0.007843138,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",43,Matt
17775541,-3.3470917,7.4938507,4.9559937,-3.3470917,7.4938507,4.9559937,-3.3470917,7.4938507,4.9559937,-3.3470917,7.4938507,4.9559937,-3.3470917,7.4938507,4.9559937,-3.3470917,7.4938507,4.9559937,250,801,0,0,0.7625,0.019607844,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",43,Matt
17775541,-3.3470917,7.4938507,4.9559937,-3.3470917,7.4938507,4.9559937,-3.3470917,7.4938507,4.9559937,-3.3470917,7.4938507,4.9559937,-3.3470917,7.4938507,4.9559937,-3.3470917,7.4938507,4.9559937,250,801,0,0,0.7625,0.019607844,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",43,Matt
17775723,-2.839508,7.2209015,6.2249146,-2.839508,7.2209015,6.2249146,-2.839508,7.2209015,6.2249146,-2.839508,7.2209015,6.2249146,-2.839508,7.2209015,6.2249146,-2.839508,7.2209015,6.2249146,562.3654,1128.6176,2028.8815,1675.1732,0.7625,0.011764707,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",43,Matt
17776007,-3.6343842,7.340622,5.0900726,-3.6343842,7.340622,5.0900726,-3.6343842,7.340622,5.0900726,-3.6343842,7.340622,5.0900726,-3.6343842,7.340622,5.0900726,-3.6343842,7.340622,5.0900726,1028.8213,765.2206,683.30316,-1476.7548,0.5,0.015686275,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",43,Matt
17776224,-4.2904053,7.5513,5.8179016,5.7373047,-18.338013,2.7877808,5.7373047,-18.338013,2.7877808,5.7373047,-18.338013,2.7877808,-0.4550476,0.07661438,0.759552,-0.4550476,0.07661438,0.759552,820.9247,366.92468,-1780.975,-1713.5509,0.7625,0.03137255,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",43,Matt
17776437,-4.4963074,7.8960724,3.902542,-4.4963074,7.8960724,3.902542,-4.4963074,7.8960724,3.902542,-4.4963074,7.8960724,3.902542,-4.4963074,7.8960724,3.902542,-4.4963074,7.8960724,3.902542,624.5084,230,0,0,0.3625,0.003921569,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",44,Matt
17776677,-2.8969727,7.5513,4.8889465,-2.8969727,7.5513,4.8889465,-2.8969727,7.5513,4.8889465,-2.8969727,7.5513,4.8889465,-2.8969727,7.5513,4.8889465,-2.8969727,7.5513,4.8889465,267,700,0,0,0.5,0.011764707,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",44,Matt
17776677,-2.8969727,7.5513,4.8889465,-2.8969727,7.5513,4.8889465,-2.8969727,7.5513,4.8889465,-2.8969727,7.5513,4.8889465,-2.8969727,7.5513,4.8889465,-2.8969727,7.5513,4.8889465,267,700,0,0,0.5,0.011764707,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",44,Matt
17776891,-2.6623383,7.541733,5.827484,-2.6623383,7.541733,5.827484,-2.6623383,7.541733,5.827484,-2.6623383,7.541733,5.827484,-2.6623383,7.541733,5.827484,-2.6623383,7.541733,5.827484,572.6773,1130.152,1729.9661,1524.9255,0.675,0.011764707,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",44,Matt
17777124,-2.7198029,7.388504,5.209778,1.385498,-19.20929,2.9541016,1.385498,-19.20929,2.9541016,1.385498,-19.20929,2.9541016,1.385498,-19.20929,2.9541016,1.385498,-19.20929,2.9541016,1078.0251,791.9446,0,0,0.675,0.019607844,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",44,Matt
17777358,-4.754883,8.039719,4.405319,-4.754883,8.039719,4.405319,-4.754883,8.039719,4.405319,-4.754883,8.039719,4.405319,-0.7945709,0.52027893,-0.48780823,-0.7945709,0.52027893,-0.48780823,830.38354,329.73456,-2010.7372,-1884.9777,0.95,0.027450982,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",44,Matt
17777555,-4.2999725,7.747635,4.2568817,-4.2999725,7.747635,4.2568817,-4.2999725,7.747635,4.2568817,-4.2999725,7.747635,4.2568817,-0.24884033,0.27322388,-0.6308594,-0.24884033,0.27322388,-0.6308594,668.1718,196,0,0,0.475,0.015686275,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",45,Matt
17777900,-3.404541,7.4459534,5.104431,-3.404541,7.4459534,5.104431,-3.404541,7.4459534,5.104431,-3.404541,7.4459534,5.104431,-3.404541,7.4459534,5.104431,-3.404541,7.4459534,5.104431,266,796,0,0,1.0625,0.03529412,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",45,Matt
17777900,-3.404541,7.4459534,5.104431,-3.404541,7.4459534,5.104431,-3.404541,7.4459534,5.104431,-3.404541,7.4459534,5.104431,-3.404541,7.4459534,5.104431,-3.404541,7.4459534,5.104431,266,796,0,0,1.0625,0.03529412,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",45,Matt
17778075,-2.810791,7.455536,5.640732,-2.810791,7.455536,5.640732,-2.810791,7.455536,5.640732,-2.810791,7.455536,5.640732,-2.810791,7.455536,5.640732,-2.810791,7.455536,5.640732,596.39984,1140.5057,2180.848,1795.9413,0.77500004,0.015686275,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",45,Matt
17778342,-3.7301636,7.599182,5.8131104,-3.7301636,7.599182,5.8131104,-3.7301636,7.599182,5.8131104,-3.7301636,7.599182,5.8131104,-3.7301636,7.599182,5.8131104,-3.7301636,7.599182,5.8131104,1079.4407,832.11865,1034.1969,-1991.5968,0.5125,0.015686275,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",45,Matt
17778526,-4.984726,8.422791,3.428482,-4.984726,8.422791,3.428482,-4.984726,8.422791,3.428482,-4.984726,8.422791,3.428482,-4.984726,8.422791,3.428482,-4.984726,8.422791,3.428482,781.17975,380.8598,-2624.5645,-2154.5513,0.7875,0.023529414,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",45,Matt
17778754,-3.7157898,8.049301,4.4963074,-3.7157898,8.049301,4.4963074,-3.7157898,8.049301,4.4963074,-3.7157898,8.049301,4.4963074,-3.7157898,8.049301,4.4963074,-3.7157898,8.049301,4.4963074,596,271,0,0,0.6125,0.015686275,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",46,Matt
17779018,-3.1651306,7.795517,4.812332,-3.1651306,7.795517,4.812332,-3.1651306,7.795517,4.812332,-0.16838074,0.4699402,0.86465454,-0.16838074,0.4699402,0.86465454,-0.16838074,0.4699402,0.86465454,281,744,0,0,0.96250004,0.03137255,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",46,Matt
17779018,-3.1651306,7.795517,4.812332,-3.1651306,7.795517,4.812332,-3.1651306,7.795517,4.812332,-0.16838074,0.4699402,0.86465454,-0.16838074,0.4699402,0.86465454,-0.16838074,0.4699402,0.86465454,281,744,0,0,0.96250004,0.03137255,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",46,Matt
17779210,-2.5809479,7.4459534,5.688614,-2.5809479,7.4459534,5.688614,-2.5809479,7.4459534,5.688614,-0.13963318,0.4490509,0.8807831,-0.13963318,0.4490509,0.8807831,-0.13963318,0.4490509,0.8807831,582.4411,1151.4072,1690.4409,1363.3234,0.7,0.019607844,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",46,Matt
17779477,-3.4763794,7.436386,5.2528687,-3.4763794,7.436386,5.2528687,-3.4763794,7.436386,5.2528687,-3.4763794,7.436386,5.2528687,-0.081100464,0.034851074,-0.21142578,-0.081100464,0.034851074,-0.21142578,1081.2037,830.90405,1449.9392,-2002.9205,0.7,0.011764707,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",46,Matt
17779660,-3.7732544,7.5608826,4.6399536,-3.7732544,7.5608826,4.6399536,-3.7732544,7.5608826,4.6399536,-3.7732544,7.5608826,4.6399536,0.13885498,-0.014205933,-0.20574951,0.13885498,-0.014205933,-0.20574951,843.94684,365.36176,-2210.4417,-2050.16,0.7,0.023529414,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",46,Matt
17779879,-4.2329407,7.661438,4.716568,6.085205,-20.07904,3.4545898,6.085205,-20.07904,3.4545898,6.085205,-20.07904,3.4545898,6.085205,-20.07904,3.4545898,6.085205,-20.07904,3.4545898,641.5,236,0,0,0.475,0.011764707,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",47,Matt
17780127,-3.356659,7.642288,5.032608,-3.356659,7.642288,5.032608,-3.356659,7.642288,5.032608,-3.356659,7.642288,5.032608,-3.356659,7.642288,5.032608,-3.356659,7.642288,5.032608,257,745,0,0,1.0125,0.03137255,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",47,Matt
17780127,-3.356659,7.642288,5.032608,-3.356659,7.642288,5.032608,-3.356659,7.642288,5.032608,-3.356659,7.642288,5.032608,-3.356659,7.642288,5.032608,-3.356659,7.642288,5.032608,257,745,0,0,1.0125,0.03137255,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",47,Matt
17780311,-2.7533264,7.3789215,5.9759216,-2.7533264,7.3789215,5.9759216,-2.7533264,7.3789215,5.9759216,-2.7533264,7.3789215,5.9759216,-2.7533264,7.3789215,5.9759216,-2.7533264,7.3789215,5.9759216,603.09015,1149.3671,3026.1394,2003.7214,0.725,0.015686275,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",47,Matt
17780528,-2.6000977,7.527359,5.482712,-2.6000977,7.527359,5.482712,-2.6000977,7.527359,5.482712,-0.16822815,0.43067932,0.88471985,-0.16822815,0.43067932,0.88471985,-0.16822815,0.43067932,0.88471985,1065.4912,806.6028,2149.3013,-3539.0552,0.4625,0.011764707,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",47,Matt
17780795,-4.146744,7.364563,5.0948486,7.650757,-18.86139,2.619934,7.650757,-18.86139,2.619934,7.650757,-18.86139,2.619934,7.650757,-18.86139,2.619934,7.650757,-18.86139,2.619934,851.9895,309.56396,-1815.7291,-1261.4257,0.75,0.03137255,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",47,Matt
17781013,-5.008667,7.6327057,3.9408417,-5.008667,7.6327057,3.9408417,-5.008667,7.6327057,3.9408417,-5.008667,7.6327057,3.9408417,-5.008667,7.6327057,3.9408417,-5.008667,7.6327057,3.9408417,702,221,0,0,0.4625,0.007843138,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",48,Matt
17781261,-3.5003204,7.4459534,4.9128876,-3.5003204,7.4459534,4.9128876,-0.10437012,-0.16299438,-0.0010681152,-0.10437012,-0.16299438,-0.0010681152,-0.10437012,-0.16299438,-0.0010681152,-0.10437012,-0.16299438,-0.0010681152,242,693,0,0,1,0.03137255,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",48,Matt
17781261,-3.5003204,7.4459534,4.9128876,-3.5003204,7.4459534,4.9128876,-0.10437012,-0.16299438,-0.0010681152,-0.10437012,-0.16299438,-0.0010681152,-0.10437012,-0.16299438,-0.0010681152,-0.10437012,-0.16299438,-0.0010681152,242,693,0,0,1,0.03137255,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",48,Matt
17781462,-3.2273712,7.1969604,5.932831,-3.2273712,7.1969604,5.932831,-3.2273712,7.1969604,5.932831,-3.2273712,7.1969604,5.932831,-3.2273712,7.1969604,5.932831,-3.2273712,7.1969604,5.932831,605.282,1127.6974,2527.7986,1769.4595,0.7,0.015686275,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",48,Matt
17781679,-3.0980835,7.2448425,5.2672424,-3.0980835,7.2448425,5.2672424,-3.0980835,7.2448425,5.2672424,-0.17167664,0.4206848,0.8883972,-0.17167664,0.4206848,0.8883972,-0.17167664,0.4206848,0.8883972,1094.1039,825.4935,1344.7737,-2304.785,0.4375,0.007843138,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",48,Matt
17781896,-4.2281494,6.9479675,5.219345,6.781006,-19.38324,3.7887573,6.781006,-19.38324,3.7887573,6.781006,-19.38324,3.7887573,6.781006,-19.38324,3.7887573,6.781006,-19.38324,3.7887573,818.05444,363.65082,-1842.407,-1631.2411,0.71250004,0.023529414,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",48,Matt
17782146,-3.8163452,7.029373,5.712555,-3.8163452,7.029373,5.712555,-3.8163452,7.029373,5.712555,-3.8163452,7.029373,5.712555,0.4046173,-0.029022217,0.37109375,0.4046173,-0.029022217,0.37109375,657,228,0,0,0.45000002,0.011764707,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",49,Matt
17782402,-3.7588959,7.2352753,5.463562,-3.7588959,7.2352753,5.463562,-3.7588959,7.2352753,5.463562,-3.7588959,7.2352753,5.463562,-3.7588959,7.2352753,5.463562,-3.7588959,7.2352753,5.463562,274,718,0,0,0.71250004,0.023529414,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",49,Matt
17782402,-3.7588959,7.2352753,5.463562,-3.7588959,7.2352753,5.463562,-3.7588959,7.2352753,5.463562,-3.7588959,7.2352753,5.463562,-3.7588959,7.2352753,5.463562,-3.7588959,7.2352753,5.463562,274,718,0,0,0.71250004,0.023529414,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",49,Matt
