TimeStamp, TYPE_ACC0, TYPE_ACC1, TYPE_ACC2, TYPE_MAG0, TYPE_MAG1, TYPE_MAG2, TYPE_GYRO0, TYPE_GYRO1, TYPE_GYRO2, TYPE_ROTATION0, TYPE_ROTATION1, TYPE_ROTATION2, TYPE_LINEAR0, TYPE_LINEAR1, TYPE_LINEAR2, TYPE_GRAVITY0, TYPE_GRAVITY1, TYPE_GRAVITY2, position_x, position_y, velocity_x, velocity_y, pressure, size, mCurrentPattern, Counter
19128640,-1.1563873,5.4132843,8.197739,-1.1563873,5.4132843,8.197739,-0.07987976,-0.0095825195,0.025543213,-0.07987976,-0.0095825195,0.025543213,-0.07987976,-0.0095825195,0.025543213,-0.07987976,-0.0095825195,0.025543213,615.77637,1114.9465,1978.0847,2337.9546,0.65000004,0.015686275,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",7
19128857,-0.9840088,5.4132843,8.00621,-0.9840088,5.4132843,8.00621,0.034088135,0,-0.014923096,0.18295288,0.23516846,0.61709595,0.18295288,0.23516846,0.61709595,0.18295288,0.23516846,0.61709595,1114.5983,865.64624,2420.4116,-2603.2893,0.65000004,0.011764707,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",7
19129108,-1.3239899,5.5521393,8.288712,-1.3239899,5.5521393,8.288712,-1.3239899,5.5521393,8.288712,-1.3239899,5.5521393,8.288712,-1.3239899,5.5521393,8.288712,-1.3239899,5.5521393,8.288712,856.11176,307.41724,-2101.0266,-1969.7878,0.38750002,0.015686275,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",7
,,,,,,,,,,,,,,,,,,,,,,,,,,
19129267,-1.0223236,5.1403503,7.819458,-1.0223236,5.1403503,7.819458,0.08735657,-0.04260254,-0.009597778,0.18122864,0.2345581,0.6135864,0.18122864,0.2345581,0.6135864,0.18122864,0.2345581,0.6135864,733.5,210,0,0,0.65000004,0.015686275,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",8
19129604,-1.3144073,5.566513,8.159439,-1.3144073,5.566513,8.159439,-1.3144073,5.566513,8.159439,-1.3144073,5.566513,8.159439,-1.3144073,5.566513,8.159439,-1.3144073,5.566513,8.159439,268,751,0,0,0.575,0.015686275,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",8
19129604,-1.3144073,5.566513,8.159439,-1.3144073,5.566513,8.159439,-1.3144073,5.566513,8.159439,-1.3144073,5.566513,8.159439,-1.3144073,5.566513,8.159439,-1.3144073,5.566513,8.159439,268,751,0,0,0.575,0.015686275,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",8
19129743,-1.0749817,5.4659576,8.307877,-1.0749817,5.4659576,8.307877,-1.0749817,5.4659576,8.307877,-1.0749817,5.4659576,8.307877,-1.0749817,5.4659576,8.307877,-1.0749817,5.4659576,8.307877,581.40967,1133.4097,1958.2822,2104.3354,0.575,0.015686275,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",8
19129960,-1.1755524,5.5281982,8.355759,-1.1755524,5.5281982,8.355759,-1.1755524,5.5281982,8.355759,-1.1755524,5.5281982,8.355759,-1.1755524,5.5281982,8.355759,-1.1755524,5.5281982,8.355759,1120.2347,819.11084,2093.9363,-2356.2598,0.575,0.011764707,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",8
19130161,-1.6160736,5.705368,8.3797,-1.6160736,5.705368,8.3797,-1.6160736,5.705368,8.3797,-1.6160736,5.705368,8.3797,-1.6160736,5.705368,8.3797,-1.6160736,5.705368,8.3797,832.83954,345.9289,-2209.1228,-2598.8333,0.575,0.015686275,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",8
,,,,,,,,,,,,,,,,,,,,,,,,,,
19130312,-0.8211975,5.1690674,8.432373,-0.8211975,5.1690674,8.432373,-0.8211975,5.1690674,8.432373,-0.8211975,5.1690674,8.432373,0.38815308,-0.24240112,0.3440094,0.38815308,-0.24240112,0.3440094,718,182,0,0,0.575,0.015686275,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",9
