@relation mattPattern4-15

@attribute ' TYPE_ACC0' numeric
@attribute ' TYPE_ACC1' numeric
@attribute ' TYPE_ACC2' numeric
@attribute ' TYPE_MAG0' numeric
@attribute ' TYPE_MAG1' numeric
@attribute ' TYPE_MAG2' numeric
@attribute ' TYPE_GYRO0' numeric
@attribute ' TYPE_GYRO1' numeric
@attribute ' TYPE_GYRO2' numeric
@attribute ' TYPE_ROTATION0' numeric
@attribute ' TYPE_ROTATION1' numeric
@attribute ' TYPE_ROTATION2' numeric
@attribute ' TYPE_LINEAR0' numeric
@attribute ' TYPE_LINEAR1' numeric
@attribute ' TYPE_LINEAR2' numeric
@attribute ' TYPE_GRAVITY0' numeric
@attribute ' TYPE_GRAVITY1' numeric
@attribute ' TYPE_GRAVITY2' numeric
@attribute ' position_x' numeric
@attribute ' position_y' numeric
@attribute ' velocity_x' numeric
@attribute ' velocity_y' numeric
@attribute ' pressure' numeric
@attribute ' size' numeric
@attribute ' mCurrentPattern' {'[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]'}
@attribute ' Counter' numeric

@data
-1.529892,7.168228,7.077255,11.827087,-6.330872,-13.41095,11.827087,-6.330872,-13.41095,0.301147,0.266235,0.421707,0.301147,0.266235,0.421707,0.301147,0.266235,0.421707,258,649.7385,0,0,0.525,0.019608,'[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]',41
-1.951263,7.182602,6.651077,-1.951263,7.182602,6.651077,-1.951263,7.182602,6.651077,-1.951263,7.182602,6.651077,-1.951263,7.182602,6.651077,-1.951263,7.182602,6.651077,729,226,0,0,0.35,0.007843,'[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]',41
-1.951263,7.182602,6.651077,-1.951263,7.182602,6.651077,-1.951263,7.182602,6.651077,-1.951263,7.182602,6.651077,-1.951263,7.182602,6.651077,-1.951263,7.182602,6.651077,729,226,0,0,0.35,0.007843,'[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]',41
-1.774094,7.096405,7.058106,-1.774094,7.096405,7.058106,-1.774094,7.096405,7.058106,-1.774094,7.096405,7.058106,-1.774094,7.096405,7.058106,-1.774094,7.096405,7.058106,661.36,568.9314,-1929.3877,4631.0503,0.725,0.015686,'[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]',41
-1.357498,6.493073,7.302307,-1.357498,6.493073,7.302307,-1.357498,6.493073,7.302307,-1.357498,6.493073,7.302307,-1.357498,6.493073,7.302307,-1.357498,6.493073,7.302307,374.58514,1108.3159,-2219.7297,3385.261,0.4625,0.011765,'[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]',41
-1.754944,7.115555,6.809097,-1.754944,7.115555,6.809097,-1.754944,7.115555,6.809097,0.295944,0.2612,0.42186,0.295944,0.2612,0.42186,0.295944,0.2612,0.42186,240.12367,861.09314,464.56995,-2766.472,0.4625,0.015686,'[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]',41
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
-1.520309,6.866562,6.900085,-1.520309,6.866562,6.900085,-1.520309,6.866562,6.900085,-1.520309,6.866562,6.900085,0.123291,-0.054169,0.149475,0.123291,-0.054169,0.149475,272,638,0,0,0.4625,0.011765,'[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]',42
-1.908173,7.230484,6.876144,-1.908173,7.230484,6.876144,-1.908173,7.230484,6.876144,0.302811,0.258896,0.418137,0.302811,0.258896,0.418137,0.302811,0.258896,0.418137,711,239,0,0,0.3,0.007843,'[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]',42
-1.908173,7.230484,6.876144,-1.908173,7.230484,6.876144,-1.908173,7.230484,6.876144,0.302811,0.258896,0.418137,0.302811,0.258896,0.418137,0.302811,0.258896,0.418137,711,239,0,0,0.3,0.007843,'[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]',42
